Episode,NumGreen,NumYellow,NumRed,NumWaste,WasteLeft,DisposedWaste,TotalReward,AvgActorLoss,AvgCriticLoss,AvgEntropy
374,1,1,1,7.1,0,0,157.07,-0.0142,5.7569,1.4041
375,1,1,1,9.5,0,0,136.55,-0.0142,5.7569,1.4041
376,1,1,1,9.6,0,0,141.43,-0.0142,5.7569,1.4041
377,1,1,1,9.0,0,0,147.81,-0.0142,5.3819,1.4099
378,1,1,1,9.2,0,0,147.29,-0.0142,5.3819,1.4099
379,1,1,1,7.9,0,0,135.61,-0.0142,5.3819,1.4099
380,1,1,1,10.8,0,0,168.70,-0.0141,5.9385,1.3846
381,1,1,1,7.2,0,0,154.84,-0.0141,5.9385,1.3846
382,1,1,1,10.6,0,0,179.87,-0.0141,5.9385,1.3846
383,1,1,1,10.6,0,0,178.74,-0.0139,6.7762,1.3601
384,1,1,1,8.1,0,0,194.58,-0.0139,6.7762,1.3601
385,1,1,1,10.5,0,0,181.90,-0.0139,6.7762,1.3601
386,1,1,1,9.4,0,0,189.34,-0.0134,7.7960,1.3407
387,1,1,1,10.2,0,0,178.02,-0.0134,7.7960,1.3407
388,1,1,1,9.8,0,0,152.39,-0.0134,7.7960,1.3407
388,1,1,1,9.4,0,0,176.28,nan,nan,nan
389,1,1,1,7.9,0,0,171.55,-0.0144,6.2187,1.3462
390,1,1,1,8.5,0,0,168.40,-0.0144,6.2187,1.3462
391,1,1,1,9.4,0,0,163.50,-0.0144,6.2187,1.3462
392,1,1,1,9.8,0,0,139.86,-0.0136,5.7788,1.3597
393,1,1,1,11.4,0,0,182.45,-0.0136,5.7788,1.3597
394,1,1,1,10.6,0,0,136.48,-0.0136,5.7788,1.3597
395,1,1,1,9.4,0,0,157.99,-0.0139,5.9483,1.3876
396,1,1,1,11.5,0,0,146.65,-0.0139,5.9483,1.3876
397,1,1,1,9.5,0,0,161.34,-0.0139,5.9483,1.3876
398,1,1,1,11.1,0,0,161.96,-0.0140,5.2090,1.3877
399,1,1,1,11.8,0,0,178.45,-0.0140,5.2090,1.3877
400,1,1,1,8.2,0,0,208.04,-0.0140,5.2090,1.3877
401,1,1,1,9.5,0,0,176.89,-0.0138,6.0676,1.3743
402,1,1,1,11.8,0,0,195.83,-0.0138,6.0676,1.3743
403,1,1,1,10.0,0,0,152.06,-0.0138,6.0676,1.3743
404,1,1,1,10.1,0,0,191.96,-0.0140,6.1634,1.3888
405,1,1,1,10.2,0,0,180.72,-0.0140,6.1634,1.3888
406,1,1,1,11.5,0,0,174.59,-0.0140,6.1634,1.3888
407,1,1,1,10.0,0,0,194.16,-0.0142,6.4577,1.3986
408,1,1,1,10.8,0,0,181.24,-0.0142,6.4577,1.3986
409,1,1,1,9.4,0,0,188.41,-0.0142,6.4577,1.3986
410,1,1,1,9.6,0,0,196.98,-0.0141,6.2171,1.4044
411,1,1,1,11.8,0,0,193.75,-0.0141,6.2171,1.4044
412,1,1,1,9.8,0,0,184.15,-0.0141,6.2171,1.4044
413,1,1,1,9.4,0,0,210.15,-0.0142,6.0770,1.4066
414,1,1,1,8.1,0,0,171.02,-0.0142,6.0770,1.4066
415,1,1,1,10.0,0,0,159.25,-0.0142,6.0770,1.4066
416,1,1,1,10.5,0,0,168.36,-0.0143,4.9606,1.4101
417,1,1,1,9.1,0,0,177.98,-0.0143,4.9606,1.4101
418,1,1,1,7.2,0,0,164.46,-0.0143,4.9606,1.4101
419,1,1,1,8.1,0,0,169.14,-0.0142,5.2020,1.4111
420,1,1,1,9.4,0,0,157.13,-0.0142,5.2020,1.4111
421,1,1,1,10.0,0,0,154.90,-0.0142,5.2020,1.4111
422,1,1,1,8.6,0,0,161.69,-0.0142,5.2882,1.4015
423,1,1,1,9.2,0,0,178.84,-0.0142,5.2882,1.4015
424,1,1,1,10.0,0,0,147.87,-0.0142,5.2882,1.4015
425,1,1,1,9.1,0,0,188.14,-0.0143,5.9275,1.3962
426,1,1,1,9.0,0,0,192.04,-0.0143,5.9275,1.3962
427,1,1,1,10.2,0,0,174.32,-0.0143,5.9275,1.3962
428,1,1,1,10.9,0,0,202.66,-0.0139,6.0228,1.3775
429,1,1,1,10.2,0,0,174.08,-0.0139,6.0228,1.3775
430,1,1,1,9.5,0,0,182.85,-0.0139,6.0228,1.3775
431,1,1,1,11.0,0,0,209.66,-0.0137,6.5775,1.3658
432,1,1,1,11.9,0,0,154.84,-0.0137,6.5775,1.3658
433,1,1,1,10.4,0,0,166.46,-0.0137,6.5775,1.3658
434,1,1,1,10.5,0,0,175.21,-0.0139,5.2649,1.3756
435,1,1,1,10.6,0,0,157.06,-0.0139,5.2649,1.3756
436,1,1,1,12.6,0,0,154.88,-0.0139,5.2649,1.3756
437,1,1,1,9.1,0,0,182.13,-0.0142,5.6681,1.3846
438,1,1,1,12.9,0,0,211.54,-0.0142,5.6681,1.3846
439,1,1,1,10.0,0,0,200.42,-0.0142,5.6681,1.3846
440,1,1,1,10.0,0,0,158.50,-0.0141,6.1722,1.3862
441,1,1,1,9.8,0,0,200.01,-0.0141,6.1722,1.3862
442,1,1,1,8.0,0,0,179.89,-0.0141,6.1722,1.3862
443,1,1,1,8.4,0,0,200.28,-0.0139,5.6965,1.3837
444,1,1,1,10.0,0,0,164.96,-0.0139,5.6965,1.3837
445,1,1,1,9.6,0,0,169.54,-0.0139,5.6965,1.3837
446,1,1,1,8.5,0,0,200.15,-0.0140,5.9883,1.3913
447,1,1,1,7.5,0,0,184.80,-0.0140,5.9883,1.3913
448,1,1,1,10.5,0,0,185.98,-0.0140,5.9883,1.3913
449,1,1,1,8.5,0,0,211.51,-0.0140,6.4860,1.3891
450,1,1,1,10.5,0,0,221.70,-0.0140,6.4860,1.3891
451,1,1,1,9.4,0,0,205.08,-0.0140,6.4860,1.3891
452,1,1,1,12.2,0,0,200.27,-0.0141,7.1780,1.3947
453,1,1,1,10.2,0,0,188.12,-0.0141,7.1780,1.3947
454,1,1,1,10.2,0,0,211.33,-0.0141,7.1780,1.3947
455,1,1,1,9.0,0,0,205.54,-0.0141,6.1622,1.3973
456,1,1,1,8.9,0,0,222.62,-0.0141,6.1622,1.3973
457,1,1,1,10.0,0,0,223.27,-0.0141,6.1622,1.3973
458,1,1,1,9.9,0,0,205.07,-0.0143,6.6026,1.3875
459,1,1,1,9.6,0,0,207.90,-0.0143,6.6026,1.3875
460,1,1,1,11.0,0,0,211.58,-0.0143,6.6026,1.3875
461,1,1,1,11.0,0,0,204.01,-0.0137,6.0597,1.3759
462,1,1,1,11.8,0,0,208.28,-0.0137,6.0597,1.3759
463,1,1,1,7.9,0,0,223.23,-0.0137,6.0597,1.3759
464,1,1,1,8.4,0,0,197.53,-0.0138,6.1138,1.3690
465,1,1,1,9.5,0,0,187.18,-0.0138,6.1138,1.3690
466,1,1,1,7.8,0,0,191.56,-0.0138,6.1138,1.3690
467,1,1,1,8.5,0,0,206.06,-0.0139,5.2831,1.3591
468,1,1,1,8.6,0,0,215.40,-0.0139,5.2831,1.3591
469,1,1,1,9.9,0,0,220.96,-0.0139,5.2831,1.3591
470,1,1,1,11.1,0,0,209.31,-0.0138,5.7832,1.3563
471,1,1,1,11.4,0,0,228.97,-0.0138,5.7832,1.3563
472,1,1,1,9.0,0,0,224.89,-0.0138,5.7832,1.3563
473,1,1,1,10.0,0,0,220.14,-0.0136,5.9212,1.3374
474,1,1,1,10.2,0,0,229.02,-0.0136,5.9212,1.3374
475,1,1,1,8.2,0,0,205.26,-0.0136,5.9212,1.3374
476,1,1,1,9.2,0,0,219.74,-0.0133,6.6459,1.3300
477,1,1,1,8.5,0,0,229.22,-0.0133,6.6459,1.3300
478,1,1,1,9.9,0,0,230.50,-0.0133,6.6459,1.3300
479,1,1,1,11.1,0,0,238.48,-0.0136,6.4508,1.3365
480,1,1,1,9.0,0,0,234.68,-0.0136,6.4508,1.3365
481,1,1,1,8.8,0,0,207.04,-0.0136,6.4508,1.3365
482,1,1,1,9.6,0,0,216.50,-0.0137,5.4767,1.3412
483,1,1,1,9.6,0,0,225.24,-0.0137,5.4767,1.3412
484,1,1,1,10.6,0,0,230.65,-0.0137,5.4767,1.3412
485,1,1,1,8.6,0,0,223.70,-0.0136,5.2372,1.3572
486,1,1,1,9.9,0,0,219.19,-0.0136,5.2372,1.3572
487,1,1,1,10.4,0,0,211.76,-0.0136,5.2372,1.3572
488,1,1,1,8.9,0,0,225.40,-0.0137,5.4656,1.3581
489,1,1,1,10.4,0,0,226.41,-0.0137,5.4656,1.3581
490,1,1,1,10.4,0,0,212.99,-0.0137,5.4656,1.3581
491,1,1,1,9.6,0,0,225.72,-0.0138,5.3890,1.3545
492,1,1,1,11.4,0,0,218.01,-0.0138,5.3890,1.3545
493,1,1,1,12.5,0,0,208.33,-0.0138,5.3890,1.3545
494,1,1,1,8.6,0,0,215.86,-0.0135,5.0669,1.3348
495,1,1,1,9.6,0,0,213.71,-0.0135,5.0669,1.3348
496,1,1,1,9.6,0,0,209.91,-0.0135,5.0669,1.3348
497,1,1,1,9.0,0,0,224.42,-0.0134,5.1697,1.3247
498,1,1,1,11.1,0,0,233.09,-0.0134,5.1697,1.3247
499,1,1,1,10.1,0,0,232.58,-0.0134,5.1697,1.3247
500,1,1,1,11.0,0,0,222.14,-0.0134,5.1557,1.3227
501,1,1,1,10.0,0,0,223.19,-0.0134,5.1557,1.3227
502,1,1,1,11.5,0,0,230.53,-0.0134,5.1557,1.3227
503,1,1,1,8.5,0,0,219.93,-0.0133,5.2671,1.3275
504,1,1,1,9.8,0,0,232.30,-0.0133,5.2671,1.3275
505,1,1,1,10.9,0,0,232.42,-0.0133,5.2671,1.3275
506,1,1,1,9.0,0,0,230.71,-0.0135,5.1255,1.3311
507,1,1,1,11.2,0,0,229.06,-0.0135,5.1255,1.3311
508,1,1,1,10.6,0,0,220.26,-0.0135,5.1255,1.3311
509,1,1,1,11.6,0,0,229.11,-0.0135,4.9105,1.3301
510,1,1,1,9.9,0,0,226.39,-0.0135,4.9105,1.3301
511,1,1,1,10.0,0,0,222.49,-0.0135,4.9105,1.3301
512,1,1,1,9.9,0,0,220.06,-0.0133,5.0339,1.3237
513,1,1,1,11.0,0,0,202.53,-0.0133,5.0339,1.3237
514,1,1,1,9.5,0,0,194.21,-0.0133,5.0339,1.3237
515,1,1,1,9.9,0,0,211.44,-0.0134,4.9156,1.3143
516,1,1,1,9.6,0,0,199.33,-0.0134,4.9156,1.3143
517,1,1,1,9.2,0,0,221.65,-0.0134,4.9156,1.3143
518,1,1,1,10.4,0,0,216.02,-0.0134,5.0497,1.3100
519,1,1,1,9.8,0,0,222.16,-0.0134,5.0497,1.3100
520,1,1,1,10.4,0,0,218.90,-0.0134,5.0497,1.3100
521,1,1,1,8.8,0,0,189.22,-0.0133,5.5493,1.2933
522,1,1,1,10.4,0,0,223.18,-0.0133,5.5493,1.2933
523,1,1,1,7.6,0,0,225.34,-0.0133,5.5493,1.2933
524,1,1,1,10.6,0,0,224.58,-0.0132,4.2415,1.2950
525,1,1,1,10.0,0,0,224.68,-0.0132,4.2415,1.2950
526,1,1,1,10.8,0,0,224.86,-0.0132,4.2415,1.2950
527,1,1,1,8.6,0,0,235.24,-0.0131,4.6135,1.2909
528,1,1,1,12.9,0,0,230.26,-0.0131,4.6135,1.2909
529,1,1,1,8.5,0,0,232.29,-0.0131,4.6135,1.2909
530,1,1,1,9.9,0,0,225.15,-0.0133,5.3013,1.3030
531,1,1,1,11.5,0,0,229.44,-0.0133,5.3013,1.3030
532,1,1,1,9.5,0,0,245.05,-0.0133,5.3013,1.3030
533,1,1,1,10.8,0,0,246.38,-0.0137,7.1846,1.3081
534,1,1,1,8.5,0,0,239.98,-0.0137,7.1846,1.3081
535,1,1,1,12.1,0,0,219.00,-0.0137,7.1846,1.3081
536,1,1,1,11.2,0,0,231.74,-0.0133,5.4125,1.3072
537,1,1,1,10.0,0,0,208.33,-0.0133,5.4125,1.3072
538,1,1,1,9.0,0,0,204.75,-0.0133,5.4125,1.3072
539,1,1,1,11.9,0,0,201.92,-0.0133,4.5863,1.3155
540,1,1,1,12.2,0,0,177.27,-0.0133,4.5863,1.3155
541,1,1,1,11.1,0,0,180.33,-0.0133,4.5863,1.3155
542,1,1,1,8.0,0,0,194.30,-0.0135,4.4114,1.3143
543,1,1,1,10.2,0,0,205.22,-0.0135,4.4114,1.3143
544,1,1,1,11.4,0,0,221.76,-0.0135,4.4114,1.3143
545,1,1,1,9.5,0,0,210.67,-0.0136,5.1208,1.3037
546,1,1,1,10.1,0,0,224.81,-0.0136,5.1208,1.3037
547,1,1,1,10.1,0,0,220.97,-0.0136,5.1208,1.3037
548,1,1,1,9.2,0,0,221.37,-0.0128,4.9924,1.2756
549,1,1,1,10.6,0,0,227.61,-0.0128,4.9924,1.2756
550,1,1,1,10.1,0,0,225.03,-0.0128,4.9924,1.2756
551,1,1,1,11.1,0,0,223.69,-0.0128,4.4721,1.2668
552,1,1,1,10.8,0,0,233.17,-0.0128,4.4721,1.2668
553,1,1,1,11.1,0,0,230.39,-0.0128,4.4721,1.2668
553,1,1,1,11.6,0,0,243.64,nan,nan,nan
554,1,1,1,10.8,0,0,228.83,-0.0136,5.5856,1.2693
555,1,1,1,9.4,0,0,226.06,-0.0136,5.5856,1.2693
556,1,1,1,9.0,0,0,227.01,-0.0136,5.5856,1.2693
557,1,1,1,11.2,0,0,231.70,-0.0131,4.0174,1.2787
558,1,1,1,10.1,0,0,235.67,-0.0131,4.0174,1.2787
559,1,1,1,11.0,0,0,229.33,-0.0131,4.0174,1.2787
560,1,1,1,11.1,0,0,233.53,-0.0131,4.5892,1.2934
561,1,1,1,9.4,0,0,221.20,-0.0131,4.5892,1.2934
562,1,1,1,10.8,0,0,231.06,-0.0131,4.5892,1.2934
563,1,1,1,11.2,0,0,221.31,-0.0132,4.6667,1.3107
564,1,1,1,9.2,0,0,215.29,-0.0132,4.6667,1.3107
565,1,1,1,11.9,0,0,223.84,-0.0132,4.6667,1.3107
566,1,1,1,10.6,0,0,221.54,-0.0134,3.8997,1.3144
567,1,1,1,9.1,0,0,226.49,-0.0134,3.8997,1.3144
568,1,1,1,10.6,0,0,227.05,-0.0134,3.8997,1.3144
569,1,1,1,10.1,0,0,227.81,-0.0132,4.2786,1.3089
570,1,1,1,8.4,0,0,228.96,-0.0132,4.2786,1.3089
571,1,1,1,7.6,0,0,227.17,-0.0132,4.2786,1.3089
572,1,1,1,11.1,0,0,227.77,-0.0134,4.1813,1.3255
573,1,1,1,11.2,0,0,225.31,-0.0134,4.1813,1.3255
574,1,1,1,8.9,0,0,220.60,-0.0134,4.1813,1.3255
575,1,1,1,12.2,0,0,222.42,-0.0135,3.9006,1.3253
576,1,1,1,8.1,0,0,221.12,-0.0135,3.9006,1.3253
577,1,1,1,10.9,0,0,225.19,-0.0135,3.9006,1.3253
578,1,1,1,9.2,0,0,225.49,-0.0133,3.4709,1.3121
579,1,1,1,10.8,0,0,220.38,-0.0133,3.4709,1.3121
580,1,1,1,9.2,0,0,214.94,-0.0133,3.4709,1.3121
581,1,1,1,9.9,0,0,215.50,-0.0133,4.4356,1.3061
582,1,1,1,8.1,0,0,221.51,-0.0133,4.4356,1.3061
583,1,1,1,8.4,0,0,216.90,-0.0133,4.4356,1.3061
584,1,1,1,11.1,0,0,221.02,-0.0132,4.4716,1.2890
585,1,1,1,9.6,0,0,222.12,-0.0132,4.4716,1.2890
586,1,1,1,11.8,0,0,221.54,-0.0132,4.4716,1.2890
587,1,1,1,11.8,0,0,222.70,-0.0129,3.9571,1.2773
588,1,1,1,10.2,0,0,221.95,-0.0129,3.9571,1.2773
589,1,1,1,9.1,0,0,221.13,-0.0129,3.9571,1.2773
590,1,1,1,9.9,0,0,220.59,-0.0127,3.6921,1.2622
591,1,1,1,10.4,0,0,231.65,-0.0127,3.6921,1.2622
592,1,1,1,9.0,0,0,222.07,-0.0127,3.6921,1.2622
593,1,1,1,10.9,0,0,222.31,-0.0128,3.5044,1.2682
594,1,1,1,8.9,0,0,226.21,-0.0128,3.5044,1.2682
595,1,1,1,11.6,0,0,223.90,-0.0128,3.5044,1.2682
596,1,1,1,10.2,0,0,221.71,-0.0130,3.4033,1.2712
597,1,1,1,9.0,0,0,223.07,-0.0130,3.4033,1.2712
598,1,1,1,10.4,0,0,227.53,-0.0130,3.4033,1.2712
599,1,1,1,9.8,0,0,223.45,-0.0133,2.9521,1.2895
600,1,1,1,8.1,0,0,219.75,-0.0133,2.9521,1.2895
601,1,1,1,10.4,0,0,222.43,-0.0133,2.9521,1.2895
602,1,1,1,10.2,0,0,224.40,-0.0130,3.5264,1.3029
603,1,1,1,11.2,0,0,221.61,-0.0130,3.5264,1.3029
604,1,1,1,10.5,0,0,221.98,-0.0130,3.5264,1.3029
605,1,1,1,8.8,0,0,221.02,-0.0131,3.2795,1.3129
606,1,1,1,11.9,0,0,221.85,-0.0131,3.2795,1.3129
607,1,1,1,9.6,0,0,222.68,-0.0131,3.2795,1.3129
608,1,1,1,9.6,0,0,221.80,-0.0133,3.0411,1.3165
609,1,1,1,9.4,0,0,226.16,-0.0133,3.0411,1.3165
610,1,1,1,9.9,0,0,222.39,-0.0133,3.0411,1.3165
611,1,1,1,8.8,0,0,224.18,-0.0132,3.2490,1.3069
612,1,1,1,7.4,0,0,220.53,-0.0132,3.2490,1.3069
613,1,1,1,10.9,0,0,220.19,-0.0132,3.2490,1.3069
614,1,1,1,10.0,0,0,221.13,-0.0134,2.6221,1.3102
615,1,1,1,9.6,0,0,224.39,-0.0134,2.6221,1.3102
616,1,1,1,10.9,0,0,219.66,-0.0134,2.6221,1.3102
617,1,1,1,11.0,0,0,221.45,-0.0133,3.1677,1.3112
618,1,1,1,11.6,0,0,221.15,-0.0133,3.1677,1.3112
619,1,1,1,8.8,0,0,221.81,-0.0133,3.1677,1.3112
620,1,1,1,9.8,0,0,221.64,-0.0131,3.0262,1.2930
621,1,1,1,10.1,0,0,220.44,-0.0131,3.0262,1.2930
622,1,1,1,8.6,0,0,220.80,-0.0131,3.0262,1.2930
623,1,1,1,11.0,0,0,223.73,-0.0130,2.6355,1.2705
624,1,1,1,9.8,0,0,228.22,-0.0130,2.6355,1.2705
625,1,1,1,10.8,0,0,70.35,-0.0130,2.6355,1.2705
626,1,1,1,10.0,0,0,231.91,-0.0126,3.3301,1.2488
627,1,1,1,9.9,0,0,223.97,-0.0126,3.3301,1.2488
628,1,1,1,11.1,0,0,84.89,-0.0126,3.3301,1.2488
629,1,1,1,10.6,0,0,64.13,-0.0126,3.4188,1.2535
630,1,1,1,9.8,0,0,59.01,-0.0126,3.4188,1.2535
631,1,1,1,10.8,0,0,84.40,-0.0126,3.4188,1.2535
632,1,1,1,9.5,0,0,80.36,-0.0127,2.8559,1.2558
633,1,1,1,9.6,0,0,79.64,-0.0127,2.8559,1.2558
634,1,1,1,11.5,0,0,219.99,-0.0127,2.8559,1.2558
635,1,1,1,10.0,0,0,53.93,-0.0126,2.8718,1.2596
636,1,1,1,10.8,0,0,90.60,-0.0126,2.8718,1.2596
637,1,1,1,9.0,0,0,219.62,-0.0126,2.8718,1.2596
638,1,1,1,12.6,0,0,51.82,-0.0127,3.0747,1.2576
639,1,1,1,7.9,0,0,221.07,-0.0127,3.0747,1.2576
640,1,1,1,10.9,0,0,59.45,-0.0127,3.0747,1.2576
641,1,1,1,10.8,0,0,95.56,-0.0127,2.6378,1.2593
642,1,1,1,9.9,0,0,107.35,-0.0127,2.6378,1.2593
643,1,1,1,10.6,0,0,79.59,-0.0127,2.6378,1.2593
644,1,1,1,9.8,0,0,85.84,-0.0128,3.8008,1.2555
645,1,1,1,8.9,0,0,84.39,-0.0128,3.8008,1.2555
646,1,1,1,9.4,0,0,112.74,-0.0128,3.8008,1.2555
647,1,1,1,11.8,0,0,85.22,-0.0128,3.4087,1.2588
648,1,1,1,9.0,0,0,228.66,-0.0128,3.4087,1.2588
649,1,1,1,10.6,0,0,229.34,-0.0128,3.4087,1.2588
650,1,1,1,9.8,0,0,89.01,-0.0129,3.6008,1.2719
651,1,1,1,10.6,0,0,95.64,-0.0129,3.6008,1.2719
652,1,1,1,9.8,0,0,97.56,-0.0129,3.6008,1.2719
653,1,1,1,9.6,0,0,89.11,-0.0130,3.5911,1.2795
654,1,1,1,9.9,0,0,97.65,-0.0130,3.5911,1.2795
655,1,1,1,8.6,0,0,123.01,-0.0130,3.5911,1.2795
656,1,1,1,11.2,0,0,225.07,-0.0131,3.3625,1.2975
657,1,1,1,9.4,0,0,100.88,-0.0131,3.3625,1.2975
658,1,1,1,8.8,0,0,95.89,-0.0131,3.3625,1.2975
659,1,1,1,10.8,0,0,221.09,-0.0133,3.0693,1.3203
660,1,1,1,10.5,0,0,221.67,-0.0133,3.0693,1.3203
661,1,1,1,11.0,0,0,221.51,-0.0133,3.0693,1.3203
662,1,1,1,10.6,0,0,117.88,-0.0134,3.1600,1.3309
663,1,1,1,7.8,0,0,97.33,-0.0134,3.1600,1.3309
664,1,1,1,12.4,0,0,220.19,-0.0134,3.1600,1.3309
665,1,1,1,11.2,0,0,43.12,-0.0136,2.6921,1.3494
666,1,1,1,10.0,0,0,226.92,-0.0136,2.6921,1.3494
667,1,1,1,8.8,0,0,96.04,-0.0136,2.6921,1.3494
668,1,1,1,8.5,0,0,91.08,-0.0137,3.6166,1.3589
669,1,1,1,10.6,0,0,97.74,-0.0137,3.6166,1.3589
670,1,1,1,10.9,0,0,84.91,-0.0137,3.6166,1.3589
671,1,1,1,9.4,0,0,136.27,-0.0137,3.5566,1.3568
672,1,1,1,8.1,0,0,74.76,-0.0137,3.5566,1.3568
673,1,1,1,11.1,0,0,113.83,-0.0137,3.5566,1.3568
674,1,1,1,9.6,0,0,108.29,-0.0137,3.1159,1.3594
675,1,1,1,11.2,0,0,221.97,-0.0137,3.1159,1.3594
676,1,1,1,10.8,0,0,110.26,-0.0137,3.1159,1.3594
677,1,1,1,11.2,0,0,129.50,-0.0137,3.6143,1.3591
678,1,1,1,10.8,0,0,102.81,-0.0137,3.6143,1.3591
679,1,1,1,12.2,0,0,121.31,-0.0137,3.6143,1.3591
680,1,1,1,11.4,0,0,119.92,-0.0138,3.5482,1.3741
681,1,1,1,11.2,0,0,222.84,-0.0138,3.5482,1.3741
682,1,1,1,10.1,0,0,222.47,-0.0138,3.5482,1.3741
683,1,1,1,9.2,0,0,220.30,-0.0141,3.9603,1.3661
684,1,1,1,9.8,0,0,119.49,-0.0141,3.9603,1.3661
685,1,1,1,10.5,0,0,122.58,-0.0141,3.9603,1.3661
686,1,1,1,10.4,0,0,129.81,-0.0138,3.8270,1.3512
687,1,1,1,10.0,0,0,226.26,-0.0138,3.8270,1.3512
688,1,1,1,10.4,0,0,130.38,-0.0138,3.8270,1.3512
689,1,1,1,8.1,0,0,119.03,-0.0134,3.5052,1.3296
690,1,1,1,10.1,0,0,102.82,-0.0134,3.5052,1.3296
691,1,1,1,9.0,0,0,221.87,-0.0134,3.5052,1.3296
692,1,1,1,9.1,0,0,220.56,-0.0133,3.3423,1.3164
693,1,1,1,11.2,0,0,120.83,-0.0133,3.3423,1.3164
694,1,1,1,10.1,0,0,101.98,-0.0133,3.3423,1.3164
695,1,1,1,9.1,0,0,118.58,-0.0132,3.4754,1.2998
696,1,1,1,8.6,0,0,113.47,-0.0132,3.4754,1.2998
697,1,1,1,10.8,0,0,107.81,-0.0132,3.4754,1.2998
698,1,1,1,8.6,0,0,222.37,-0.0131,3.0129,1.2935
699,1,1,1,10.5,0,0,220.89,-0.0131,3.0129,1.2935
700,1,1,1,10.0,0,0,227.26,-0.0131,3.0129,1.2935
701,1,1,1,11.8,0,0,140.02,-0.0130,3.3594,1.2927
702,1,1,1,11.0,0,0,129.77,-0.0130,3.3594,1.2927
703,1,1,1,9.6,0,0,151.05,-0.0130,3.3594,1.2927
704,1,1,1,9.0,0,0,223.32,-0.0132,3.7564,1.3090
705,1,1,1,9.5,0,0,131.56,-0.0132,3.7564,1.3090
706,1,1,1,10.6,0,0,173.51,-0.0132,3.7564,1.3090
707,1,1,1,10.5,0,0,124.52,-0.0134,3.9805,1.3185
708,1,1,1,8.9,0,0,156.01,-0.0134,3.9805,1.3185
709,1,1,1,10.5,0,0,147.78,-0.0134,3.9805,1.3185
710,1,1,1,9.0,0,0,221.16,-0.0135,3.4809,1.3253
711,1,1,1,9.0,0,0,135.72,-0.0135,3.4809,1.3253
712,1,1,1,9.2,0,0,140.25,-0.0135,3.4809,1.3253
713,1,1,1,10.4,0,0,221.90,-0.0133,3.8737,1.3197
714,1,1,1,10.4,0,0,170.01,-0.0133,3.8737,1.3197
715,1,1,1,9.4,0,0,220.41,-0.0133,3.8737,1.3197
716,1,1,1,7.9,0,0,134.49,-0.0132,3.7789,1.3131
717,1,1,1,9.4,0,0,178.09,-0.0132,3.7789,1.3131
718,1,1,1,9.1,0,0,220.32,-0.0132,3.7789,1.3131
718,1,1,1,10.2,0,0,220.49,nan,nan,nan
719,1,1,1,11.0,0,0,145.93,-0.0137,4.6313,1.3099
720,1,1,1,7.2,0,0,150.84,-0.0137,4.6313,1.3099
721,1,1,1,10.8,0,0,162.03,-0.0137,4.6313,1.3099
722,1,1,1,11.9,0,0,222.39,-0.0131,4.2611,1.2904
723,1,1,1,10.1,0,0,178.21,-0.0131,4.2611,1.2904
724,1,1,1,9.5,0,0,140.13,-0.0131,4.2611,1.2904
725,1,1,1,9.8,0,0,189.34,-0.0129,4.6263,1.2825
726,1,1,1,12.4,0,0,157.30,-0.0129,4.6263,1.2825
727,1,1,1,9.0,0,0,167.38,-0.0129,4.6263,1.2825
728,1,1,1,10.2,0,0,156.42,-0.0130,4.4708,1.2789
729,1,1,1,11.9,0,0,220.29,-0.0130,4.4708,1.2789
730,1,1,1,7.6,0,0,220.41,-0.0130,4.4708,1.2789
731,1,1,1,10.4,0,0,220.09,-0.0133,2.9832,1.2951
732,1,1,1,10.0,0,0,173.40,-0.0133,2.9832,1.2951
733,1,1,1,11.1,0,0,146.02,-0.0133,2.9832,1.2951
734,1,1,1,9.4,0,0,182.59,-0.0132,4.2946,1.3191
735,1,1,1,10.4,0,0,172.40,-0.0132,4.2946,1.3191
736,1,1,1,9.1,0,0,156.82,-0.0132,4.2946,1.3191
737,1,1,1,8.8,0,0,221.04,-0.0134,4.2233,1.3201
738,1,1,1,10.0,0,0,226.70,-0.0134,4.2233,1.3201
739,1,1,1,10.9,0,0,221.60,-0.0134,4.2233,1.3201
740,1,1,1,10.2,0,0,156.29,-0.0132,3.5544,1.3094
741,1,1,1,9.5,0,0,175.05,-0.0132,3.5544,1.3094
742,1,1,1,11.4,0,0,164.99,-0.0132,3.5544,1.3094
743,1,1,1,13.8,0,0,161.69,-0.0131,3.7717,1.2958
744,1,1,1,11.1,0,0,194.64,-0.0131,3.7717,1.2958
745,1,1,1,8.5,0,0,161.31,-0.0131,3.7717,1.2958
746,1,1,1,10.0,0,0,220.69,-0.0129,4.0129,1.2772
747,1,1,1,8.9,0,0,167.69,-0.0129,4.0129,1.2772
748,1,1,1,8.8,0,0,188.97,-0.0129,4.0129,1.2772
749,1,1,1,9.0,0,0,164.53,-0.0128,4.2018,1.2663
750,1,1,1,9.4,0,0,213.68,-0.0128,4.2018,1.2663
751,1,1,1,8.2,0,0,216.90,-0.0128,4.2018,1.2663
752,1,1,1,11.5,0,0,208.12,-0.0128,3.5295,1.2574
753,1,1,1,11.5,0,0,180.82,-0.0128,3.5295,1.2574
754,1,1,1,9.8,0,0,184.24,-0.0128,3.5295,1.2574
755,1,1,1,9.6,0,0,220.29,-0.0127,4.4122,1.2484
756,1,1,1,9.4,0,0,167.28,-0.0127,4.4122,1.2484
757,1,1,1,12.1,0,0,229.45,-0.0127,4.4122,1.2484
